LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Create Purchase Order	Create Purchase Order - Advanced 	ME21N	Purchaser	SAP_BR_PURCHASER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Post Goods Receipt	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Create and Pick Outbound Delivery	Create Outbound Deliveries - From Sales Orders 	F0869A	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Create and Pick Outbound Delivery	Pick Outbound Delivery 	F0868	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	        Stock Transfer				
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Retrieve Purchase Order ID				
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Create and Pick Outbound Delivery	Pick Outbound Delivery 	F0868	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Post Goods Receipt	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	        Purchasing of Service Part				
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Retrieve Purchase Requisition ID				
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Create Purchase Order	Create Purchase Order - Advanced 	ME21N	Purchaser	SAP_BR_PURCHASER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	            Post Goods Receipt	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	    Create Service Confirmation	Manage Service Orders 	WCF0046	Customer Service Manager (Customer Management)	SAP_BR_CUSTOMER_SERVICE_MGR
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	    Create Service Confirmation	Search 	CPROJECTS_SEARCH_RPM	Project Portfolio Manager	SAP_BR_PORTFOLIOMANAGER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	    Release for Billing	Release for Billing 	WCF0140	Customer Service Manager - In-House Repair	SAP_BR_CUST_SRVC_MGR_REPA
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	    Release for Billing	Search 	CPROJECTS_SEARCH_RPM	Project Portfolio Manager	SAP_BR_PORTFOLIOMANAGER
Service	Service Parts Management	7GD	Service Parts Logistics and Procurement	    Create Billing Document				
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Create Service Order with External Service Item	Manage Service Orders 	WCF0046	Customer Service Manager (Customer Management)	SAP_BR_CUSTOMER_SERVICE_MGR
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Create Purchase Order	Create Purchase Order - Advanced 	ME21N	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Create Service Entry Sheet				
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Approve Service Entry Sheet / Post Goods Receipt				
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Create Supplier Invoice (optional)	Create Supplier Invoice 	MIRO	Accounts Payable Accountant - Procurement	SAP_BR_AP_ACCOUNTANT_PROCUREMT
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Complete Service Confirmation	Manage Service Confirmations 	WCF0051	Customer Service Manager (Customer Management)	SAP_BR_CUSTOMER_SERVICE_MGR
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Complete Service Confirmation	Search 	CPROJECTS_SEARCH_RPM	Project Portfolio Manager	SAP_BR_PORTFOLIOMANAGER
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Release for Billing	Release for Billing 	WCF0140	Customer Service Manager - In-House Repair	SAP_BR_CUST_SRVC_MGR_REPA
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Release for Billing	Search 	CPROJECTS_SEARCH_RPM	Project Portfolio Manager	SAP_BR_PORTFOLIOMANAGER
Service	Service Operations & Processes	7GE	Service - Workforce Procurement	    Create Billing Document				
