LOB	Business Area	Scope Item ID	Description	Solution Activity (Hierarchy)	Fiori App or Transaction Title	Fiori App or Transaction ID	Business Role Description	Business Role ID
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	    Anonymous Forecast and Material Requirements Planning for Semifinished Product				
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Create Planned Independent Requirements	Maintain PIRs 	F3445	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Material Requirements Planning	Schedule MRP Runs 	F1339	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Monitor Material Coverage	Monitor Material Coverage - Net / Individual Segments 	F2101A	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	    Production Order Processing for Semifinished Product				
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Create Production Order	Monitor Material Coverage - Net / Individual Segments 	F2101A	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Release Production Order	Manage Production Orders 	F2336	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Confirm Production Order for Semifinished Product	Confirm Production Order Operation 	CO11N	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Review Production Order for Semifinished Product	Manage Production Operations 	F2335	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	    Sales Order Processing for Finished Products				
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Alternative 1: Make-to-Order Production - Finished Goods Sales and Final Assembly(BJE)				
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	        Alternative 2: Incoming Sales Order and Consumption of the Component				
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	            Create Sales Order for Finished Product	Manage Sales Orders 	F1873	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	            Monitor Material Coverage for Semifinished Product	Monitor Material Coverage - Net / Individual Segments 	F2101A	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	            Material Requirements Planning for Finished Product	Schedule MRP Runs 	F1339	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	            Monitor Material Coverage for Semifinished and Finished Product	Monitor Material Coverage - Net / Individual Segments 	F2101A	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Operations	1BM	Make-to-Order Production - Semifinished Goods Planning and Assembly	    Review Manufacturing Object Pages	Search 	CPROJECTS_SEARCH_RPM	Project Portfolio Manager	SAP_BR_PORTFOLIOMANAGER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	    Quality Management in Discrete Manufacturing - Goods Receipt from Production				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make-to-Order Production - Semifinished Goods Planning and Assembly (1BM)	Manage Stock 	F1062	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make-to-Order Production - Semifinished Goods Planning and Assembly (1BM)	Create Production Order 	CO01	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Inspection Plan for Inspection Characteristics	Display Inspection Plan 	QP03	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Post Goods Receipt for Production Order	Post Goods Receipt for Production Order 	F3110	Warehouse Clerk	SAP_BR_WAREHOUSE_CLERK
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Material Stock Before Quality Inspection	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Quality Technician Overview (Optional)	Quality Technician Overview 	F2361	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Open Inspection Lot	Manage Inspection Lots 	F2343	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Quality Inspection				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Display Inspection Methods	Display Inspection Methods 	F0311A	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Record Inspection Results	Record Inspection Results 	F1685A	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Record Inspection Results	Record Inspection Results in Table Form 	F3365	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Display Quality Engineer Overview (Optional)	Quality Engineer Overview 	F2360	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Display Quality Engineer Overview (Optional)	Manage Defects 	F2649	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Make Usage Decision	Quality Engineer Overview 	F2360	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Make Usage Decision	Manage Usage Decisions 	F2345	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Material Stock after Quality Inspection	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Inspection Results History (Optional)	Display Results History 	F2428	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	    Quality Management in Discrete Manufacturing - Within Production Process				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make-to-Stock Production - Discrete Manufacturing (BJ5)	Manage Stock 	F1062	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make-to-Stock Production - Discrete Manufacturing (BJ5)	Create Production Order 	CO01	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make-to-Stock Production - Discrete Manufacturing (BJ5)	Confirm Production Order Operation 	CO11N	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Routing for Inspection Characteristics	Display Routing 	CA03	Production Engineer - Discrete Manufacturing	SAP_BR_PRODN_ENG_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Quality Technician Overview (Optional)	Quality Technician Overview 	F2361	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Display Open Inspection Lot	Manage Inspection Lots 	F2343	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Quality Inspection				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Display Inspection Methods	Display Inspection Methods 	F0311A	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Record Inspection Result Before Activation of the Control Chart	Record Inspection Results - Hierarchical Worklist 	QE51N	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Record Inspection Result Before Activation of the Control Chart	Record Results for Inspection Points 	F2689	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Analyze and Activate Control Chart (Optional)	Manage Control Charts 	F2810	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Record Inspection Result After Activation of the Control Chart				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	            Make Usage Decision	Manage Usage Decisions 	F2345	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Confirm Production Order Operation	Confirm Production Order Operation 	CO11N	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Review Production Order	Manage Production Orders 	F2336	Production Supervisor - Discrete Manufacturing	SAP_BR_PRODN_SUPERVISOR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make-to-Stock Production - Discrete Manufacturing (BJ5)	Confirm Production Order Operation 	CO11N	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	    Quality Management Within Production Process - Make-to-Stock Production of a Batch Managed Material				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Create Raw Material Stock	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Create and Release Production Order				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Goods Issue of Batch-Managed Components via Pick List	Pick Components for Production Orders 	CO27	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Confirm Production Operations	Confirm Production Order Operation 	CO11N	Production Operator - Discrete Manufacturing	SAP_BR_PRODN_OPTR_DISC
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Execute Quality Inspection With Inspection Points	Record Results for Inspection Points 	F2689	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Confirm Production Operations				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Post Goods Receipt for Order	Post Goods Movement 	MIGO	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Make Usage Decision				
Manufacturing	Quality Management	1E1	Quality Management in Discrete Manufacturing	        Review Batch Data (Optional)	Manage Batches 	F2462	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	    Classic Kanban: External Procurement with Requirements Planning				
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Create Planned Independent Requirements	Maintain PIRs 	F3445	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Material Requirements Planning	Schedule MRP Runs 	F1339	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Check Dependent Requirement of Material RM233-4	Monitor Material Coverage - Net / Individual Segments 	F2101A	Production Planner	SAP_BR_PRODN_PLNR
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Release Scheduling Agreement	Manage Purchase Scheduling Agreements 	F2179	Purchaser	SAP_BR_PURCHASER
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Available Kanban to EMPTY	Set Kanban Container Status 	F3717	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Available Kanban to EMPTY	Kanban Board 	F4630	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Posting the Goods Receipt for External Procurement				
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	            Option A: Change the Kanban to FULL	Set Kanban Container Status 	F3717	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	            Option B: Goods Receipt for JIT Call	Goods Receipt for JIT Call 	PJWE	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Precalculation of Kanbans for Future Requirements (Optional)	Distribution for Kanban Calculation 	PKDIS	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Precalculation of Kanbans for Future Requirements (Optional)	Kanban Calculation 	PK07	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Release Proposal of Kanbans Required for Future Period (Optional)	Check Kanban Calculation Result 	PK08N	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Check Changes and Calculation Base in Control Cycle (Optional)	Manage Kanban Control Cycles 	PKMC	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Unlock New Kanbans (Optional)	Unlock Kanban Containers 	PK09	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Alert for Delayed Replenishments - Creation of Replenishment Elements / JIT Calls (Optional)	Display Kanbans: Demand View 	PK13N	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Alert for Delayed Replenishments - Evaluation of Replenishment Elements / JIT Calls (Optional)	Due Kanban Replenishment Elements 	PKAL	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	    Event-driven Kanban: External Processing and PDF Print of Kanban Card				
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Create Event-Driven Kanban	Kanban Board 	F4630	Production Planner - Lean Manufacturing	SAP_BR_PRODN_PLNR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Variant 1: Set Kanban to FULL	Set Kanban Container Status 	F3717	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Variant 2: Goods Receipt	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Available Kanban to EMPTY	Set Kanban Container Status 	F3717	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	    Classic Kanban: Procurement to Cost Center				
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Kanban to Empty	Kanban Board 	F4630	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Kanban to Empty	Manage Purchase Orders 	F0842A	Purchaser - Central Procurement	SAP_BR_CENTRAL_PURCHASER
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Kanban to Full	Kanban Board 	F4630	Production Operator - Lean Manufacturing	SAP_BR_PRODN_OPTR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	        Set Kanban to Full	Material Documents Overview 	F1077	Administrator (Retail)	SAP_BR_ADMINISTRATOR_RFM
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	    Kanban Control Cycles Analysis (Optional)	Kanban Control Cycles Analysis 	F5235	Production Supervisor - Lean Manufacturing	SAP_BR_PRODN_SUPVR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	    Monitor Replenishment Situation (Optional)	Kanban Board 	F4630	Production Supervisor - Lean Manufacturing	SAP_BR_PRODN_SUPVR_LEAN_MFG
Manufacturing	Manufacturing Options	1E3	Material Replenishment with Kanban - External Procurement	    Review Manufacturing Object Pages	Search 	CPROJECTS_SEARCH_RPM	Project Portfolio Manager	SAP_BR_PORTFOLIOMANAGER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	    Regular Quality Inspection Process				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Create Purchase Order	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Inspection Plan for Inspection Characteristics (optional)	Manage Inspection Plans 	F3788	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Material Stock before Goods Receipt (optional)	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Post Goods Receipt for Purchase Order	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Material Stock Before Quality Inspection (optional)	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Display Quality Technician Overview (Optional)	Quality Technician Overview 	F2361	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Display Open Inspection Lots (optional)	Manage Inspection Lots 	F2343	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Record Inspection Results	Record Inspection Results in Table Form 	F3365	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Record Inspection Results	Record Inspection Results 	F1685A	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Print Inspection Report (optional)	Manage Inspection Lots 	F2343	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Display Quality Engineer Overview (Optional)	Quality Engineer Overview 	F2360	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Display Quality Engineer Overview (Optional)	Manage Defects 	F2649	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Make Usage Decision	Quality Engineer Overview 	F2360	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	            Make Usage Decision	Manage Usage Decisions 	F2345	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Material Stock after Quality Inspection (optional)	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Inspection Results History (Optional)	Display Results History 	F2428	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	    Quality Inspection Process with Dynamic Modification				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Execute Regular Quality Inspection Process				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Quality Level (optional)	Manage Quality Levels 	F2914	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Create Second Purchase Order	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Post Goods Receipt for Purchase Order	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Material Stock (optional)	Stock - Single Material 	F1076	Inventory Analyst	SAP_BR_INVENTORY_ANALYST
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Quality Level (optional)				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Analyze Quality Level History (optional)	Quality Level History - Skip Rate in Last 180 Days	F2915	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	    Quality Inspection Process with Sampling Scheme and Dynamic Modification	Change Inspection Plan 	QP02	Quality Planner	SAP_BR_QUALITY_PLANNER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	    Quality Inspection Process with Sampling Scheme and Dynamic Modification	Create Sampling Procedure 	QDV1	Quality Planner	SAP_BR_QUALITY_PLANNER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Create Purchase Order	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Inspection Plan and Derive the Sampling Scheme (optional)	Display Inspection Plan 	QP03	Quality Planner	SAP_BR_QUALITY_PLANNER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Inspection Plan and Derive the Sampling Scheme (optional)	Display Sampling Scheme 	QDP3	Quality Planner	SAP_BR_QUALITY_PLANNER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Post Goods Receipt for Purchase Order â€“ 1st iteration	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Quality Level â€“ 1st iteration				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection â€“ 1st iteration	Record Inspection Results 	F1685A	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection â€“ 1st iteration	Manage Usage Decisions 	F2345	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Quality Level				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Post Goods Receipt for Purchase Order â€“ 2nd iteration	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection â€“ 2nd iteration	Record Inspection Results 	F1685A	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection â€“ 2nd iteration	Manage Usage Decisions 	F2345	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Display Quality Level â€“ 2nd iteration				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Post Goods Receipt for Purchase Order â€“ 3rd iteration	Post Goods Receipt for Purchasing Document 	F0843	Inventory Manager	SAP_BR_INVENTORY_MANAGER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection â€“ 3rd iteration	Record Inspection Results 	F1685A	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Analyze Quality Level History (optional)				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	    Quality Inspection Process with Material-Supplier Release				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Review or Change Quality Info Record (optional)	Manage Quality Info Records 	F2256A	Quality Planner	SAP_BR_QUALITY_PLANNER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Create Purchase Order	Manage Purchase Orders 	F0842A	Purchaser	SAP_BR_PURCHASER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	    Quality Inspection Process with Quality Certificate in Procurement				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Review Quality Settings in Material Master (Optional)	Display Material 	MM03	Master Data Specialist - Product Data	SAP_BR_PRODMASTER_SPECIALIST
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Create Purchase Order				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Post Goods Receipt for Purchase Order				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Review Inspection Lot Status Before Receipt of Quality Certificate (Optional)	Manage Inspection Lots 	F2343	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Enter Receipt of Quality Certificate	Record Certificate Receipt - Procurement 	QC51	Quality Engineer	SAP_BR_QUALITY_ENGINEER
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Review Inspection Lot Status After Receipt of Quality Certificate (Optional)				
Manufacturing	Quality Management	1FM	Quality Management in Procurement	        Quality Inspection				
Manufacturing	Quality Management	1MP	Quality Management in Sales	    Create Sales Order	Manage Sales Orders 	F1873	Internal Sales Representative	SAP_BR_INTERNAL_SALES_REP
Manufacturing	Quality Management	1MP	Quality Management in Sales	    Display Inspection Plan for Inspection Characteristics (Optional)	Display Inspection Plan 	QP03	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1MP	Quality Management in Sales	    Create Delivery and Pick Quantity				
Manufacturing	Quality Management	1MP	Quality Management in Sales	        Create Delivery	Create Outbound Deliveries - From Sales Orders 	F0869A	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Manufacturing	Quality Management	1MP	Quality Management in Sales	        Execute Picking	My Outbound Delivery Monitor 	VL06O	Shipping Specialist	SAP_BR_SHIPPING_SPECIALIST
Manufacturing	Quality Management	1MP	Quality Management in Sales	    Quality Inspection				
Manufacturing	Quality Management	1MP	Quality Management in Sales	        Display Quality Technician Overview (Optional)	Quality Technician Overview 	F2361	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1MP	Quality Management in Sales	        Display Open Inspection Lots (Optional)	Manage Inspection Lots 	F2343	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
Manufacturing	Quality Management	1MP	Quality Management in Sales	        Record Inspection Results	Record Inspection Results (Deprecated) 	F1685	Quality Technician	SAP_BR_QUALITY_TECHNICIAN
